mes;linea;estacion;cantidad
01/11/2018;sanmartin;B. Vista;103246
01/11/2018;sanmartin;Cabred;4040
01/11/2019;sanmartin;Cabred;5495
01/11/2019;sanmartin;Caseros;189915
01/11/2018;sanmartin;Caseros;151377
01/11/2018;sanmartin;Chacarita;33
01/11/2019;sanmartin;Chacarita;30
01/11/2019;sanmartin;Derqui;145520
01/11/2018;sanmartin;Derqui;168810
01/11/2018;sanmartin;Hurlingham;91310
01/11/2019;sanmartin;Hurlingham;102344
01/11/2019;sanmartin;J.C. Paz;502216
01/11/2018;sanmartin;J.C. Paz;423431
01/11/2018;sanmartin;Manzanares;2853
01/11/2019;sanmartin;Manzanares;4034
01/11/2019;sanmartin;Muniz;72677
01/11/2018;sanmartin;Muniz;54938
01/11/2018;sanmartin;Palermo;192
01/11/2019;sanmartin;Palermo;325966
01/11/2019;sanmartin;Palomar;126756
01/11/2018;sanmartin;Palomar;95883
01/11/2018;sanmartin;Paternal;13
01/11/2019;sanmartin;Paternal;1
01/11/2019;sanmartin;Pilar;141285
01/11/2018;sanmartin;Pilar;160445
01/11/2018;sanmartin;Retiro;31
01/11/2019;sanmartin;Retiro;442834
01/11/2019;sanmartin;S. Lugares;35525
01/11/2018;sanmartin;S. Lugares;23088
01/11/2018;sanmartin;Saenz Pena;108016
01/11/2019;sanmartin;Saenz Pena;102903
01/11/2019;sanmartin;San Miguel;347155
01/11/2018;sanmartin;San Miguel;294931
01/11/2018;sanmartin;Sol Y Verde;92185
01/11/2019;sanmartin;Sol Y Verde;80667
01/11/2019;sanmartin;V. Devoto;148903
01/11/2018;sanmartin;V. Devoto;117520
01/11/2018;sanmartin;V. Parque;310785
01/11/2019;sanmartin;V. Parque;208309
01/11/2019;sanmartin;W. Morris;61282
01/11/2018;sanmartin;W. Morris;61438
01/11/2018;sarmiento;Caballito;190927
01/11/2019;sarmiento;Caballito;204140
01/11/2019;sarmiento;Castelar;280946
01/11/2018;sarmiento;Castelar;259034
01/11/2018;sarmiento;Ciudadela;156530
01/11/2019;sarmiento;Ciudadela;166459
01/11/2019;sarmiento;Flores;275102
01/11/2018;sarmiento;Flores;216072
01/11/2018;sarmiento;Floresta;145447
01/11/2019;sarmiento;Floresta;172552
01/11/2019;sarmiento;Haedo;168738
01/11/2018;sarmiento;Haedo;162532
01/11/2018;sarmiento;Ituzaingo;292395
01/11/2019;sarmiento;Ituzaingo;327491
01/11/2019;sarmiento;Liniers;628068
01/11/2018;sarmiento;Liniers;507665
01/11/2018;sarmiento;Merlo;879399
01/11/2019;sarmiento;Merlo;911656
01/11/2019;sarmiento;Miserere;262
01/11/2018;sarmiento;Miserere;219
01/11/2018;sarmiento;Moreno;864818
01/11/2019;sarmiento;Moreno;921916
01/11/2019;sarmiento;Morón;1027715
01/11/2018;sarmiento;Morón;916476
01/11/2018;sarmiento;Once;1601815
01/11/2019;sarmiento;Once;1723260
01/11/2019;sarmiento;Paso del Rey;185979
01/11/2018;sarmiento;Paso del Rey;225516
01/11/2018;sarmiento;Ramos Mejía;477992
01/11/2019;sarmiento;Ramos Mejía;510642
01/11/2019;sarmiento;S.A de Padua;268703
01/11/2018;sarmiento;S.A de Padua;270635
01/11/2018;sarmiento;Villa Luro;103856
01/11/2019;sarmiento;Villa Luro;109076
01/10/2019;belgranonorte;Boulogne Sur;191366
01/10/2019;belgranonorte;Del Viso;74355
01/10/2019;belgranonorte;Don Torcuato;132309
01/10/2019;belgranonorte;Florida;40689
01/10/2019;belgranonorte;Grand Bourg;215364
01/10/2019;belgranonorte;Ing. P. Nogués;102764
01/10/2019;belgranonorte;Los Polvorines;137156
01/10/2019;belgranonorte;Munro;115202
01/10/2019;belgranonorte;R. S. Ortíz;71535
01/10/2019;belgranonorte;Retiro;504566
01/10/2019;belgranonorte;Villa Adelina;141904
01/10/2019;belgranonorte;Villa Rosa;75932
01/10/2019;belgranosur;Aldo Bonzi;3374
01/10/2018;belgranosur;Aldo Bonzi;4603
01/10/2018;belgranosur;Buenos Aires;5
01/10/2019;belgranosur;Buenos Aires;3
01/10/2019;belgranosur;Castello;71785
01/10/2018;belgranosur;Castello;62389
01/10/2018;belgranosur;Castillo;38932
01/10/2019;belgranosur;Castillo;49423
01/10/2019;belgranosur;Eva Duarte;53180
01/10/2018;belgranosur;Eva Duarte;51853
01/10/2018;belgranosur;Fournier;42893
01/10/2019;belgranosur;Fournier;44265
01/10/2019;belgranosur;G. Catan;215967
01/10/2018;belgranosur;G. Catan;176673
01/10/2018;belgranosur;I. Casanova;28751
01/10/2019;belgranosur;I. Casanova;34648
01/10/2019;belgranosur;Illia;29413
01/10/2018;belgranosur;Illia;26615
01/10/2018;belgranosur;Independencia;138485
01/10/2019;belgranosur;Independencia;137462
01/10/2019;belgranosur;J. Ingenieros;5686
01/10/2018;belgranosur;J. Ingenieros;4521
01/10/2018;belgranosur;KM. 12;491
01/10/2019;belgranosur;KM. 12;2808
01/10/2019;belgranosur;Laferrere;232593
01/10/2018;belgranosur;Laferrere;230877
01/10/2018;belgranosur;Libertad;34452
01/10/2019;belgranosur;Libertad;39487
01/10/2019;belgranosur;M. Belgrano;45927
01/10/2018;belgranosur;M. Belgrano;45561
01/10/2018;belgranosur;Mendeville;6566
01/10/2019;belgranosur;Mendeville;6495
01/10/2019;belgranosur;Merlo Gomez;23296
01/10/2018;belgranosur;Merlo Gomez;24893
01/10/2018;belgranosur;Querandi;32069
01/10/2019;belgranosur;Querandi;33307
01/10/2019;belgranosur;Saenz;271642
01/10/2018;belgranosur;Saenz;283528
01/10/2018;belgranosur;Tapiales;37552
01/10/2019;belgranosur;Tapiales;39269
01/10/2019;belgranosur;V. Madero;81056
01/10/2018;belgranosur;V. Madero;82477
01/10/2018;belgranosur;V. Soldati;43265
01/10/2019;belgranosur;V. Soldati;46470
01/10/2019;belgranosur;V.lugano;107652
01/10/2018;belgranosur;V.lugano;99516
01/10/2018;belgranosur;Villegas;6335
01/10/2019;belgranosur;Villegas;7172
01/10/2019;mitre;3 De Febrero;57630
01/10/2018;mitre;3 De Febrero;91273
01/10/2018;mitre;Acassuso;65892
01/10/2019;mitre;Acassuso;77789
01/10/2019;mitre;Beccar;89457
01/10/2018;mitre;Beccar;72978
01/10/2018;mitre;Belgrano C.;338501
01/10/2019;mitre;Belgrano C.;380424
01/10/2019;mitre;Belgrano R.;198034
01/10/2018;mitre;Belgrano R.;219041
01/10/2018;mitre;Benavidez;701
01/10/2019;mitre;Benavidez;253
01/10/2019;mitre;Carranza;185162
01/10/2018;mitre;Carranza;230278
01/10/2018;mitre;Carupa;91343
01/10/2019;mitre;Carupa;92302
01/10/2019;mitre;Centrangolo;16575
01/10/2018;mitre;Centrangolo;19384
01/10/2018;mitre;Chilavert;65321
01/10/2019;mitre;Chilavert;54694
01/10/2019;mitre;Coghlan;31950
01/10/2018;mitre;Coghlan;36630
01/10/2018;mitre;Colegiales;107808
01/10/2019;mitre;Colegiales;84978
01/10/2019;mitre;Drago;67021
01/10/2018;mitre;Drago;62543
01/10/2019;mitre;El Talar;26
01/10/2019;mitre;Escobar;1591
01/10/2018;mitre;Escobar;2840
01/10/2018;mitre;Florida;26392
01/10/2019;mitre;Florida;21657
01/10/2019;mitre;Garin;996
01/10/2018;mitre;Garin;1259
01/10/2018;mitre;Jose Leon Suarez;285058
01/10/2019;mitre;Jose Leon Suarez;233987
01/10/2019;mitre;Juan B. Justo;20012
01/10/2018;mitre;Juan B. Justo;25269
01/10/2019;mitre;L. De La Torre;57318
01/10/2019;mitre;La Lucila;66819
01/10/2018;mitre;La Lucila;69996
01/10/2018;mitre;Lopez Camelo;113
01/10/2019;mitre;Lopez Camelo;586
01/10/2019;mitre;Malaver;33336
01/10/2018;mitre;Malaver;35166
01/10/2019;mitre;Maq. Savio;1294
01/10/2019;mitre;Martinez;173381
01/10/2018;mitre;Martinez;184658
01/10/2018;mitre;Matheu;2
01/10/2019;mitre;Matheu;985
01/10/2019;mitre;Migueletes;39012
01/10/2018;mitre;Migueletes;54916
01/10/2018;mitre;Mitre;75734
01/10/2019;mitre;Mitre;56380
01/10/2019;mitre;Nuñez;120845
01/10/2018;mitre;Nuñez;119889
01/10/2018;mitre;Olivos;98291
01/10/2019;mitre;Olivos;127467
01/10/2019;mitre;Pueyrredon;78266
01/10/2018;mitre;Pueyrredon;92011
01/10/2018;mitre;Retiro (Suarez-Mitre);729252
01/10/2019;mitre;Retiro (Suarez-Mitre);590286
01/10/2019;mitre;Retiro (Tigre);792257
01/10/2018;mitre;Retiro (Tigre);861893
01/10/2018;mitre;Rivadavia;53638
01/10/2019;mitre;Rivadavia;105632
01/10/2019;mitre;Saavedra;38385
01/10/2018;mitre;Saavedra;52647
01/10/2018;mitre;San Andres;63417
01/10/2019;mitre;San Andres;46191
01/10/2019;mitre;San Fernando;135050
01/10/2018;mitre;San Fernando;101129
01/10/2018;mitre;San Isidro;337456
01/10/2019;mitre;San Isidro;313973
01/10/2019;mitre;San Martin;237343
01/10/2018;mitre;San Martin;283621
01/10/2018;mitre;Tigre;334860
01/10/2019;mitre;Tigre;291891
01/10/2019;mitre;Urquiza;246798
01/10/2018;mitre;Urquiza;274257
01/10/2018;mitre;V. Ballester;177806
01/10/2019;mitre;V. Ballester;166197
01/10/2019;mitre;Vicente Lopez;90137
01/10/2018;mitre;Vicente Lopez;106316
01/10/2018;mitre;Victoria Elect;82974
01/10/2019;mitre;Victoria Elect;87331
01/10/2019;mitre;Virreyes;155933
01/10/2018;mitre;Virreyes;167986
01/10/2018;mitre;Zarate;322
01/10/2019;mitre;Zarate;616
01/10/2019;mitre;Zelaya;259
01/10/2018;mitre;Zelaya;496
01/10/2018;roca;A. De Elia;3
01/10/2018;roca;A. Petion;6281
01/10/2019;roca;A. Petion;5405
01/10/2019;roca;A.korn;192275
01/10/2018;roca;A.korn;231126
01/10/2019;roca;Abbot;744
01/10/2019;roca;Adrogue;323061
01/10/2018;roca;Adrogue;352433
01/10/2019;roca;Altamirano;210
01/10/2019;roca;Ardigo;168697
01/10/2018;roca;Ardigo;147213
01/10/2018;roca;Banfield;642671
01/10/2019;roca;Banfield;587945
01/10/2019;roca;Berazategui;309697
01/10/2018;roca;Berazategui;289984
01/10/2018;roca;Bernal;148414
01/10/2019;roca;Bernal;191207
01/10/2019;roca;Bosques;113858
01/10/2018;roca;Bosques;115204
01/10/2018;roca;Brandsen;184
01/10/2019;roca;Brandsen;1472
01/10/2019;roca;Burzaco;497393
01/10/2018;roca;Burzaco;582419
01/10/2018;roca;Calzada;170609
01/10/2019;roca;Calzada;175236
01/10/2019;roca;Canuelas;28741
01/10/2018;roca;Canuelas;30886
01/10/2018;roca;Chascomus;644
01/10/2019;roca;Chascomus;3280
01/10/2019;roca;City Bell;55422
01/10/2018;roca;City Bell;49172
01/10/2018;roca;Claypole;321383
01/10/2019;roca;Claypole;310779
01/10/2019;roca;Constitucion;4525513
01/10/2018;roca;Constitucion;4734188
01/10/2018;roca;Dario Y Maxi;316364
01/10/2019;roca;Dario Y Maxi;270302
01/10/2019;roca;Don Bosco;66374
01/10/2018;roca;Don Bosco;65139
01/10/2018;roca;El Jaguel;227378
01/10/2019;roca;El Jaguel;212737
01/10/2019;roca;Emp. Lobos;473
01/10/2019;roca;Escalada;174819
01/10/2018;roca;Escalada;166199
01/10/2018;roca;Ezeiza;535738
01/10/2019;roca;Ezeiza;529981
01/10/2019;roca;Ezpeleta;216726
01/10/2018;roca;Ezpeleta;220439
01/10/2018;roca;F. Varela;303297
01/10/2019;roca;F. Varela;339198
01/10/2019;roca;Gandara;146
01/10/2019;roca;Gerli;139865
01/10/2018;roca;Gerli;178127
01/10/2018;roca;Glew;717240
01/10/2019;roca;Glew;602098
01/10/2019;roca;Gonnet;33800
01/10/2018;roca;Gonnet;29885
01/10/2018;roca;Guernica;155494
01/10/2019;roca;Guernica;207798
01/10/2019;roca;Gutierrez;4268
01/10/2018;roca;Gutierrez;7888
01/10/2018;roca;H. Espanol;16
01/10/2018;roca;Haedo;2651
01/10/2019;roca;Haedo;1155
01/10/2019;roca;Hudson;80406
01/10/2018;roca;Hudson;76179
01/10/2018;roca;J. Marmol;63591
01/10/2019;roca;J. Marmol;89899
01/10/2019;roca;Jeppener;1335
01/10/2018;roca;Jeppener;1
01/10/2018;roca;Juan XXIII;1
01/10/2019;roca;Juan XXIII;2
01/10/2019;roca;Kloosterman;523
01/10/2018;roca;Kloosterman;185
01/10/2018;roca;Km. 33;6
01/10/2019;roca;Km. 33;1
01/10/2018;roca;Km. 34;7
01/10/2018;roca;L. De Zamora;1210977
01/10/2019;roca;L. De Zamora;1140104
01/10/2019;roca;L. Guillon;149539
01/10/2018;roca;L. Guillon;161085
01/10/2018;roca;La Noria;3
01/10/2019;roca;La Noria;4
01/10/2019;roca;La Plata;367627
01/10/2018;roca;La Plata;328377
01/10/2018;roca;Lanus;997612
01/10/2019;roca;Lanus;944551
01/10/2019;roca;Levene;1846
01/10/2018;roca;Levene;94
01/10/2018;roca;Llavallol;103258
01/10/2019;roca;Llavallol;104425
01/10/2019;roca;Lobos;2755
01/10/2019;roca;Longchamps;488426
01/10/2018;roca;Longchamps;518687
01/10/2018;roca;Maximo Paz;12928
01/10/2019;roca;Maximo Paz;10450
01/10/2019;roca;Monte;3893
01/10/2018;roca;Monte;8
01/10/2018;roca;Monte Grande;600471
01/10/2019;roca;Monte Grande;600808
01/10/2019;roca;Pereyra;4887
01/10/2018;roca;Pereyra;1223
01/10/2018;roca;Platanos;57227
01/10/2019;roca;Platanos;54753
01/10/2018;roca;Policlinico;184
01/10/2018;roca;Quilmes;428183
01/10/2019;roca;Quilmes;456232
01/10/2019;roca;Ranelagh;50117
01/10/2018;roca;Ranelagh;30872
01/10/2018;roca;Ringuelet;10235
01/10/2019;roca;Ringuelet;14163
01/10/2019;roca;San Justo;203
01/10/2018;roca;San Justo;330
01/10/2018;roca;Santa Sofia;16004
01/10/2019;roca;Santa Sofia;10934
01/10/2019;roca;Sarandi;59148
01/10/2018;roca;Sarandi;52084
01/10/2018;roca;Sourigues;30563
01/10/2019;roca;Sourigues;46239
01/10/2019;roca;Spegazzini;14530
01/10/2018;roca;Spegazzini;14123
01/10/2018;roca;Tablada;376
01/10/2019;roca;Tablada;357
01/10/2019;roca;Temperley;251385
01/10/2018;roca;Temperley;320104
01/10/2018;roca;Tolosa;6412
01/10/2019;roca;Tolosa;21252
01/10/2019;roca;Tristan Suarez;25851
01/10/2018;roca;Tristan Suarez;26852
01/10/2018;roca;Turdera;115207
01/10/2019;roca;Turdera;120752
01/10/2019;roca;U. Ferroviaria;2512
01/10/2018;roca;U. Ferroviaria;151
01/10/2019;roca;Universitario;35496
01/10/2019;roca;Uribelarrea;628
01/10/2019;roca;V. Casares;1366
01/10/2018;roca;V. Casares;114
01/10/2018;roca;V. Dominico;43079
01/10/2019;roca;V. Dominico;59606
01/10/2019;roca;Villa Elisa;57078
01/10/2018;roca;Villa Elisa;53244
01/10/2018;roca;Villa Espana;32585
01/10/2019;roca;Villa Espana;43941
01/10/2019;roca;Wilde;99620
01/10/2018;roca;Wilde;84897
01/10/2018;roca;Yrigoyen;106499
01/10/2019;roca;Yrigoyen;93502
01/10/2019;roca;Zeballos;120161
01/10/2018;roca;Zeballos;107695
01/10/2018;sanmartin;Astolfi;15889
01/10/2019;sanmartin;Astolfi;16286
01/10/2019;sanmartin;B. Vista;130321
01/10/2018;sanmartin;B. Vista;117149
01/10/2018;sanmartin;Cabred;4854
01/10/2019;sanmartin;Cabred;5480
01/10/2019;sanmartin;Caseros;203725
01/10/2018;sanmartin;Caseros;171470
01/10/2018;sanmartin;Chacarita;73
01/10/2019;sanmartin;Chacarita;32
01/10/2019;sanmartin;Derqui;154169
01/10/2018;sanmartin;Derqui;193708
01/10/2018;sanmartin;Hurlingham;99892
01/10/2019;sanmartin;Hurlingham;109041
01/10/2019;sanmartin;J.C. Paz;526372
01/10/2018;sanmartin;J.C. Paz;494683
01/10/2018;sanmartin;Manzanares;3266
01/10/2019;sanmartin;Manzanares;3631
01/10/2019;sanmartin;Muniz;79951
01/10/2018;sanmartin;Muniz;75384
01/10/2018;sanmartin;Palermo;225
01/10/2019;sanmartin;Palermo;355168
01/10/2019;sanmartin;Palomar;135015
01/10/2018;sanmartin;Palomar;106599
01/10/2018;sanmartin;Paternal;16
01/10/2019;sanmartin;Paternal;1
01/10/2019;sanmartin;Pilar;143164
01/10/2018;sanmartin;Pilar;180339
01/10/2018;sanmartin;Retiro;32
01/10/2019;sanmartin;Retiro;451851
01/10/2019;sanmartin;S. Lugares;37523
01/10/2018;sanmartin;S. Lugares;24494
01/10/2018;sanmartin;Saenz Pena;128617
01/10/2019;sanmartin;Saenz Pena;106910
01/10/2019;sanmartin;San Miguel;372496
01/10/2018;sanmartin;San Miguel;339212
01/10/2018;sanmartin;Sol Y Verde;107138
01/10/2019;sanmartin;Sol Y Verde;83008
01/10/2019;sanmartin;V. Devoto;159353
01/10/2018;sanmartin;V. Devoto;131517
01/10/2018;sanmartin;V. Parque;339994
01/10/2019;sanmartin;V. Parque;220162
01/10/2019;sanmartin;W. Morris;67397
01/10/2018;sanmartin;W. Morris;73189
01/10/2018;sarmiento;Caballito;210224
01/10/2019;sarmiento;Caballito;207636
01/10/2019;sarmiento;Castelar;298200
01/10/2018;sarmiento;Castelar;283780
01/10/2018;sarmiento;Ciudadela;175993
01/10/2019;sarmiento;Ciudadela;175939
01/10/2019;sarmiento;Flores;288813
01/10/2018;sarmiento;Flores;282483
01/10/2018;sarmiento;Floresta;158197
01/10/2019;sarmiento;Floresta;174109
01/10/2019;sarmiento;Haedo;185499
01/10/2018;sarmiento;Haedo;189116
01/10/2018;sarmiento;Ituzaingo;332312
01/10/2019;sarmiento;Ituzaingo;338596
01/10/2019;sarmiento;Liniers;696078
01/10/2018;sarmiento;Liniers;524821
01/10/2018;sarmiento;Merlo;997104
01/10/2019;sarmiento;Merlo;1002814
01/10/2019;sarmiento;Miserere;264
01/10/2018;sarmiento;Miserere;283
01/10/2018;sarmiento;Moreno;955968
01/10/2019;sarmiento;Moreno;984504
01/10/2019;sarmiento;Morón;1083420
01/10/2018;sarmiento;Morón;955233
01/10/2018;sarmiento;Once;1822588
01/10/2019;sarmiento;Once;1842933
01/10/2019;sarmiento;Paso del Rey;228269
01/10/2018;sarmiento;Paso del Rey;246380
01/10/2018;sarmiento;Ramos Mejía;531445
01/10/2019;sarmiento;Ramos Mejía;547342
01/10/2019;sarmiento;S.A de Padua;289109
01/10/2018;sarmiento;S.A de Padua;306271
01/10/2018;sarmiento;Villa Luro;117906
01/10/2019;sarmiento;Villa Luro;125904
01/09/2019;belgranonorte;A. del Valle ;3
01/09/2019;belgranonorte;Boulogne Sur;187701
01/09/2019;belgranonorte;Del Viso;75077
01/09/2019;belgranonorte;Don Torcuato;128421
01/09/2019;belgranonorte;Florida;38805
01/09/2019;belgranonorte;Grand Bourg;209951
01/09/2019;belgranonorte;Ing. P. Nogués;104634
01/09/2019;belgranonorte;Los Polvorines;139573
01/09/2019;belgranonorte;Munro;114189
01/09/2019;belgranonorte;R. S. Ortíz;75840
01/09/2019;belgranonorte;Retiro;506143
01/09/2019;belgranonorte;Villa Adelina;136291
01/09/2019;belgranonorte;Villa Rosa;76469
01/09/2019;belgranosur;Aldo Bonzi;3423
01/09/2018;belgranosur;Aldo Bonzi;3396
01/09/2018;belgranosur;Buenos Aires;10
01/09/2019;belgranosur;Buenos Aires;2
01/09/2019;belgranosur;Castello;73918
01/09/2018;belgranosur;Castello;60258
01/09/2018;belgranosur;Castillo;37696
01/09/2019;belgranosur;Castillo;47888
01/09/2019;belgranosur;Eva Duarte;55134
01/09/2018;belgranosur;Eva Duarte;46783
01/09/2018;belgranosur;Fournier;36224
01/09/2019;belgranosur;Fournier;43257
01/09/2019;belgranosur;G. Catan;217201
01/09/2018;belgranosur;G. Catan;160763
01/09/2018;belgranosur;I. Casanova;27566
01/09/2019;belgranosur;I. Casanova;32448
01/09/2019;belgranosur;Illia;29756
01/09/2018;belgranosur;Illia;23089
01/09/2018;belgranosur;Independencia;126765
01/09/2019;belgranosur;Independencia;139583
01/09/2018;belgranosur;Ing. Budge;1
01/09/2018;belgranosur;J. Ingenieros;4154
01/09/2019;belgranosur;J. Ingenieros;5542
01/09/2019;belgranosur;KM. 12;2564
01/09/2018;belgranosur;KM. 12;2186
01/09/2018;belgranosur;Laferrere;212851
01/09/2019;belgranosur;Laferrere;239606
01/09/2019;belgranosur;Libertad;38697
01/09/2018;belgranosur;Libertad;30786
01/09/2018;belgranosur;M. Belgrano;43868
01/09/2019;belgranosur;M. Belgrano;43313
01/09/2019;belgranosur;Mendeville;6109
01/09/2018;belgranosur;Mendeville;4737
01/09/2018;belgranosur;Merlo Gomez;25399
01/09/2019;belgranosur;Merlo Gomez;23062
01/09/2018;belgranosur;Puente Alsina;1
01/09/2018;belgranosur;Querandi;27963
01/09/2019;belgranosur;Querandi;34579
01/09/2019;belgranosur;Saenz;276447
01/09/2018;belgranosur;Saenz;260839
01/09/2018;belgranosur;Tapiales;33148
01/09/2019;belgranosur;Tapiales;39143
01/09/2019;belgranosur;V. Madero;78499
01/09/2018;belgranosur;V. Madero;69378
01/09/2018;belgranosur;V. Soldati;37142
01/09/2019;belgranosur;V. Soldati;44221
01/09/2019;belgranosur;V.lugano;105094
01/09/2018;belgranosur;V.lugano;89634
01/09/2018;belgranosur;Villegas;6066
01/09/2019;belgranosur;Villegas;7319
01/09/2019;mitre;3 De Febrero;62353
01/09/2018;mitre;3 De Febrero;72303
01/09/2018;mitre;Acassuso;57084
01/09/2019;mitre;Acassuso;76371
01/09/2019;mitre;Beccar;84050
01/09/2018;mitre;Beccar;61146
01/09/2018;mitre;Belgrano C.;264027
01/09/2019;mitre;Belgrano C.;393158
01/09/2019;mitre;Belgrano R.;188013
01/09/2018;mitre;Belgrano R.;191396
01/09/2018;mitre;Benavidez;640
01/09/2019;mitre;Benavidez;355
01/09/2019;mitre;Carranza;188968
01/09/2018;mitre;Carranza;206845
01/09/2018;mitre;Carupa;81147
01/09/2019;mitre;Carupa;80756
01/09/2019;mitre;Centrangolo;16495
01/09/2018;mitre;Centrangolo;17187
01/09/2018;mitre;Chilavert;56523
01/09/2019;mitre;Chilavert;53352
01/09/2019;mitre;Coghlan;30505
01/09/2018;mitre;Coghlan;7137
01/09/2018;mitre;Colegiales;95774
01/09/2019;mitre;Colegiales;92464
01/09/2019;mitre;Drago;66095
01/09/2018;mitre;Drago;58666
01/09/2018;mitre;El Talar;36
01/09/2019;mitre;El Talar;26
01/09/2019;mitre;Escobar;2408
01/09/2018;mitre;Escobar;2417
01/09/2018;mitre;Florida;22871
01/09/2019;mitre;Florida;20851
01/09/2019;mitre;Garin;1347
01/09/2018;mitre;Garin;1700
01/09/2018;mitre;Jose Leon Suarez;253945
01/09/2019;mitre;Jose Leon Suarez;220646
01/09/2019;mitre;Juan B. Justo;19998
01/09/2018;mitre;Juan B. Justo;22599
01/09/2019;mitre;L. De La Torre;26895
01/09/2019;mitre;La Lucila;63854
01/09/2018;mitre;La Lucila;30993
01/09/2018;mitre;Lopez Camelo;46
01/09/2019;mitre;Lopez Camelo;1154
01/09/2019;mitre;Malaver;31592
01/09/2018;mitre;Malaver;31938
01/09/2018;mitre;Maq. Savio;1915
01/09/2019;mitre;Maq. Savio;2040
01/09/2019;mitre;Martinez;170820
01/09/2018;mitre;Martinez;157542
01/09/2018;mitre;Matheu;1251
01/09/2019;mitre;Matheu;1460
01/09/2019;mitre;Migueletes;38845
01/09/2018;mitre;Migueletes;40686
01/09/2018;mitre;Mitre;69294
01/09/2019;mitre;Mitre;54673
01/09/2018;mitre;Nu;101611
01/09/2019;mitre;Nuñez;125021
01/09/2019;mitre;Olivos;122756
01/09/2018;mitre;Olivos;81280
01/09/2018;mitre;Pueyrredon;80826
01/09/2019;mitre;Pueyrredon;74291
01/09/2019;mitre;Retiro (Suarez-Mitre);585717
01/09/2018;mitre;Retiro (Suarez-Mitre);639816
01/09/2018;mitre;Retiro (Tigre);688849
01/09/2019;mitre;Retiro (Tigre);760277
01/09/2019;mitre;Rivadavia;89596
01/09/2018;mitre;Rivadavia;67393
01/09/2018;mitre;Saavedra;46522
01/09/2019;mitre;Saavedra;37999
01/09/2019;mitre;San Andres;45129
